d_idle,p_idle,idle,total_d,total_p,total,ep
69.0,306.0,375.0,1250.0,715.0,1965.0,2247
33.0,311.0,344.0,1214.0,720.0,1934.0,2248
17.0,290.0,307.0,1198.0,699.0,1897.0,2249
43.0,308.0,351.0,1224.0,717.0,1941.0,2250
37.0,287.0,324.0,1218.0,696.0,1914.0,2251
27.0,326.0,353.0,1208.0,735.0,1943.0,2252
17.0,251.0,268.0,1198.0,660.0,1858.0,2253
23.0,292.0,315.0,1204.0,701.0,1905.0,2254
48.0,296.0,344.0,1229.0,705.0,1934.0,2255
14.0,388.0,402.0,1195.0,797.0,1992.0,2256
43.0,221.0,264.0,1224.0,630.0,1854.0,2257
14.0,378.0,392.0,1195.0,787.0,1982.0,2258
39.0,223.0,262.0,1220.0,632.0,1852.0,2259
37.0,334.0,371.0,1218.0,743.0,1961.0,2260
9.0,380.0,389.0,1190.0,789.0,1979.0,2261
53.0,339.0,392.0,1234.0,748.0,1982.0,2262
36.0,270.0,306.0,1217.0,679.0,1896.0,2263
44.0,340.0,384.0,1225.0,749.0,1974.0,2264
36.0,444.0,480.0,1217.0,853.0,2070.0,2265
37.0,323.0,360.0,1218.0,732.0,1950.0,2266
27.0,412.0,439.0,1208.0,821.0,2029.0,2267
9.0,337.0,346.0,1190.0,746.0,1936.0,2268
41.0,218.0,259.0,1222.0,627.0,1849.0,2269
30.0,299.0,329.0,1211.0,708.0,1919.0,2270
67.0,363.0,430.0,1248.0,772.0,2020.0,2271
53.0,309.0,362.0,1234.0,718.0,1952.0,2272
25.0,315.0,340.0,1206.0,724.0,1930.0,2273
26.0,303.0,329.0,1207.0,712.0,1919.0,2274
22.0,334.0,356.0,1203.0,743.0,1946.0,2275
35.0,284.0,319.0,1216.0,693.0,1909.0,2276
42.0,396.0,438.0,1223.0,805.0,2028.0,2277
39.0,287.0,326.0,1220.0,696.0,1916.0,2278
20.0,318.0,338.0,1201.0,727.0,1928.0,2279
18.0,403.0,421.0,1199.0,812.0,2011.0,2280
66.0,387.0,453.0,1247.0,796.0,2043.0,2281
28.0,313.0,341.0,1209.0,722.0,1931.0,2282
34.0,355.0,389.0,1215.0,764.0,1979.0,2283
69.0,233.0,302.0,1250.0,642.0,1892.0,2284
35.0,424.0,459.0,1216.0,833.0,2049.0,2285
5.0,413.0,418.0,1186.0,822.0,2008.0,2286
19.0,383.0,402.0,1200.0,792.0,1992.0,2287
40.0,214.0,254.0,1221.0,623.0,1844.0,2288
22.0,398.0,420.0,1203.0,807.0,2010.0,2289
37.0,366.0,403.0,1218.0,775.0,1993.0,2290
43.0,267.0,310.0,1224.0,676.0,1900.0,2291
58.0,267.0,325.0,1239.0,676.0,1915.0,2292
39.0,257.0,296.0,1220.0,666.0,1886.0,2293
21.0,342.0,363.0,1202.0,751.0,1953.0,2294
19.0,404.0,423.0,1200.0,813.0,2013.0,2295
62.0,275.0,337.0,1243.0,684.0,1927.0,2296
90.0,211.0,301.0,1271.0,620.0,1891.0,2297
27.0,366.0,393.0,1208.0,775.0,1983.0,2298
54.0,319.0,373.0,1235.0,728.0,1963.0,2299
4.0,219.0,223.0,1185.0,628.0,1813.0,2300
30.0,345.0,375.0,1211.0,754.0,1965.0,2301
66.0,402.0,468.0,1247.0,811.0,2058.0,2302
22.0,342.0,364.0,1203.0,751.0,1954.0,2303
54.0,327.0,381.0,1235.0,736.0,1971.0,2304
13.0,391.0,404.0,1194.0,800.0,1994.0,2305
15.0,383.0,398.0,1196.0,792.0,1988.0,2306
13.0,372.0,385.0,1194.0,781.0,1975.0,2307
5.0,439.0,444.0,1186.0,848.0,2034.0,2308
22.0,348.0,370.0,1203.0,757.0,1960.0,2309
89.0,249.0,338.0,1270.0,658.0,1928.0,2310
7.0,389.0,396.0,1188.0,798.0,1986.0,2311
32.0,354.0,386.0,1213.0,763.0,1976.0,2312
12.0,270.0,282.0,1193.0,679.0,1872.0,2313
37.0,259.0,296.0,1218.0,668.0,1886.0,2314
46.0,230.0,276.0,1227.0,639.0,1866.0,2315
14.0,280.0,294.0,1195.0,689.0,1884.0,2316
8.0,367.0,375.0,1189.0,776.0,1965.0,2317
33.0,368.0,401.0,1214.0,777.0,1991.0,2318
38.0,313.0,351.0,1219.0,722.0,1941.0,2319
5.0,364.0,369.0,1186.0,773.0,1959.0,2320
78.0,218.0,296.0,1259.0,627.0,1886.0,2321
47.0,292.0,339.0,1228.0,701.0,1929.0,2322
34.0,325.0,359.0,1215.0,734.0,1949.0,2323
14.0,312.0,326.0,1195.0,721.0,1916.0,2324
58.0,319.0,377.0,1239.0,728.0,1967.0,2325
30.0,375.0,405.0,1211.0,784.0,1995.0,2326
27.0,228.0,255.0,1208.0,637.0,1845.0,2327
11.0,317.0,328.0,1192.0,726.0,1918.0,2328
27.0,333.0,360.0,1208.0,742.0,1950.0,2329
19.0,368.0,387.0,1200.0,777.0,1977.0,2330
67.0,265.0,332.0,1248.0,674.0,1922.0,2331
30.0,402.0,432.0,1211.0,811.0,2022.0,2332
10.0,381.0,391.0,1191.0,790.0,1981.0,2333
27.0,348.0,375.0,1208.0,757.0,1965.0,2334
55.0,324.0,379.0,1236.0,733.0,1969.0,2335
30.0,357.0,387.0,1211.0,766.0,1977.0,2336
32.0,375.0,407.0,1213.0,784.0,1997.0,2337
57.0,323.0,380.0,1238.0,732.0,1970.0,2338
75.0,370.0,445.0,1256.0,779.0,2035.0,2339
56.0,310.0,366.0,1237.0,719.0,1956.0,2340
33.0,296.0,329.0,1214.0,705.0,1919.0,2341
62.0,310.0,372.0,1243.0,719.0,1962.0,2342
25.0,385.0,410.0,1206.0,794.0,2000.0,2343
38.0,382.0,420.0,1219.0,791.0,2010.0,2344
50.0,383.0,433.0,1231.0,792.0,2023.0,2345
27.0,378.0,405.0,1208.0,787.0,1995.0,2346
83.0,276.0,359.0,1264.0,685.0,1949.0,2347
32.0,283.0,315.0,1213.0,692.0,1905.0,2348
25.0,390.0,415.0,1206.0,799.0,2005.0,2349
12.0,292.0,304.0,1193.0,701.0,1894.0,2350
26.0,398.0,424.0,1207.0,807.0,2014.0,2351
80.0,191.0,271.0,1261.0,600.0,1861.0,2352
14.0,359.0,373.0,1195.0,768.0,1963.0,2353
26.0,332.0,358.0,1207.0,741.0,1948.0,2354
34.0,302.0,336.0,1215.0,711.0,1926.0,2355
46.0,235.0,281.0,1227.0,644.0,1871.0,2356
43.0,278.0,321.0,1224.0,687.0,1911.0,2357
22.0,265.0,287.0,1203.0,674.0,1877.0,2358
31.0,353.0,384.0,1212.0,762.0,1974.0,2359
23.0,370.0,393.0,1204.0,779.0,1983.0,2360
34.0,255.0,289.0,1215.0,664.0,1879.0,2361
49.0,300.0,349.0,1230.0,709.0,1939.0,2362
69.0,311.0,380.0,1250.0,720.0,1970.0,2363
14.0,301.0,315.0,1195.0,710.0,1905.0,2364
32.0,344.0,376.0,1213.0,753.0,1966.0,2365
31.0,465.0,496.0,1212.0,874.0,2086.0,2366
29.0,234.0,263.0,1210.0,643.0,1853.0,2367
68.0,293.0,361.0,1249.0,702.0,1951.0,2368
18.0,490.0,508.0,1199.0,899.0,2098.0,2369
60.0,189.0,249.0,1241.0,598.0,1839.0,2370
47.0,305.0,352.0,1228.0,714.0,1942.0,2371
33.0,382.0,415.0,1214.0,791.0,2005.0,2372
13.0,375.0,388.0,1194.0,784.0,1978.0,2373
44.0,201.0,245.0,1225.0,610.0,1835.0,2374
69.0,351.0,420.0,1250.0,760.0,2010.0,2375
29.0,253.0,282.0,1210.0,662.0,1872.0,2376
77.0,203.0,280.0,1258.0,612.0,1870.0,2377
48.0,309.0,357.0,1229.0,718.0,1947.0,2378
32.0,333.0,365.0,1213.0,742.0,1955.0,2379
38.0,326.0,364.0,1219.0,735.0,1954.0,2380
39.0,393.0,432.0,1220.0,802.0,2022.0,2381
66.0,269.0,335.0,1247.0,678.0,1925.0,2382
21.0,411.0,432.0,1202.0,820.0,2022.0,2383
37.0,217.0,254.0,1218.0,626.0,1844.0,2384
71.0,417.0,488.0,1252.0,826.0,2078.0,2385
49.0,205.0,254.0,1230.0,614.0,1844.0,2386
20.0,427.0,447.0,1201.0,836.0,2037.0,2387
16.0,369.0,385.0,1197.0,778.0,1975.0,2388
25.0,373.0,398.0,1206.0,782.0,1988.0,2389
48.0,326.0,374.0,1229.0,735.0,1964.0,2390
49.0,285.0,334.0,1230.0,694.0,1924.0,2391
12.0,274.0,286.0,1193.0,683.0,1876.0,2392
20.0,252.0,272.0,1201.0,661.0,1862.0,2393
53.0,385.0,438.0,1234.0,794.0,2028.0,2394
38.0,445.0,483.0,1219.0,854.0,2073.0,2395
48.0,281.0,329.0,1229.0,690.0,1919.0,2396
16.0,308.0,324.0,1197.0,717.0,1914.0,2397
22.0,294.0,316.0,1203.0,703.0,1906.0,2398
39.0,273.0,312.0,1220.0,682.0,1902.0,2399
34.0,302.0,336.0,1215.0,711.0,1926.0,2400
19.0,350.0,369.0,1200.0,759.0,1959.0,2401
0.0,374.0,374.0,1181.0,783.0,1964.0,2402
24.0,369.0,393.0,1205.0,778.0,1983.0,2403
56.0,233.0,289.0,1237.0,642.0,1879.0,2404
13.0,297.0,310.0,1194.0,706.0,1900.0,2405
16.0,371.0,387.0,1197.0,780.0,1977.0,2406
6.0,374.0,380.0,1187.0,783.0,1970.0,2407
41.0,222.0,263.0,1222.0,631.0,1853.0,2408
45.0,392.0,437.0,1226.0,801.0,2027.0,2409
30.0,327.0,357.0,1211.0,736.0,1947.0,2410
45.0,257.0,302.0,1226.0,666.0,1892.0,2411
43.0,312.0,355.0,1224.0,721.0,1945.0,2412
2.0,349.0,351.0,1183.0,758.0,1941.0,2413
16.0,316.0,332.0,1197.0,725.0,1922.0,2414
18.0,339.0,357.0,1199.0,748.0,1947.0,2415
48.0,246.0,294.0,1229.0,655.0,1884.0,2416
50.0,341.0,391.0,1231.0,750.0,1981.0,2417
21.0,280.0,301.0,1202.0,689.0,1891.0,2418
24.0,360.0,384.0,1205.0,769.0,1974.0,2419
18.0,235.0,253.0,1199.0,644.0,1843.0,2420
18.0,491.0,509.0,1199.0,900.0,2099.0,2421
42.0,184.0,226.0,1223.0,593.0,1816.0,2422
11.0,531.0,542.0,1192.0,940.0,2132.0,2423
12.0,390.0,402.0,1193.0,799.0,1992.0,2424
26.0,415.0,441.0,1207.0,824.0,2031.0,2425
36.0,300.0,336.0,1217.0,709.0,1926.0,2426
81.0,266.0,347.0,1262.0,675.0,1937.0,2427
86.0,341.0,427.0,1267.0,750.0,2017.0,2428
48.0,274.0,322.0,1229.0,683.0,1912.0,2429
19.0,410.0,429.0,1200.0,819.0,2019.0,2430
24.0,343.0,367.0,1205.0,752.0,1957.0,2431
20.0,350.0,370.0,1201.0,759.0,1960.0,2432
65.0,262.0,327.0,1246.0,671.0,1917.0,2433
6.0,299.0,305.0,1187.0,708.0,1895.0,2434
23.0,331.0,354.0,1204.0,740.0,1944.0,2435
31.0,325.0,356.0,1212.0,734.0,1946.0,2436
27.0,386.0,413.0,1208.0,795.0,2003.0,2437
32.0,364.0,396.0,1213.0,773.0,1986.0,2438
81.0,153.0,234.0,1262.0,562.0,1824.0,2439
28.0,340.0,368.0,1209.0,749.0,1958.0,2440
37.0,433.0,470.0,1218.0,842.0,2060.0,2441
17.0,271.0,288.0,1198.0,680.0,1878.0,2442
10.0,305.0,315.0,1191.0,714.0,1905.0,2443
43.0,254.0,297.0,1224.0,663.0,1887.0,2444
37.0,336.0,373.0,1218.0,745.0,1963.0,2445
54.0,365.0,419.0,1235.0,774.0,2009.0,2446
60.0,321.0,381.0,1241.0,730.0,1971.0,2447
34.0,329.0,363.0,1215.0,738.0,1953.0,2448
15.0,300.0,315.0,1196.0,709.0,1905.0,2449
75.0,320.0,395.0,1256.0,729.0,1985.0,2450
3.0,332.0,335.0,1184.0,741.0,1925.0,2451
50.0,376.0,426.0,1231.0,785.0,2016.0,2452
49.0,337.0,386.0,1230.0,746.0,1976.0,2453
27.0,215.0,242.0,1208.0,624.0,1832.0,2454
45.0,311.0,356.0,1226.0,720.0,1946.0,2455
52.0,392.0,444.0,1233.0,801.0,2034.0,2456
56.0,394.0,450.0,1237.0,803.0,2040.0,2457
40.0,378.0,418.0,1221.0,787.0,2008.0,2458
33.0,341.0,374.0,1214.0,750.0,1964.0,2459
14.0,280.0,294.0,1195.0,689.0,1884.0,2460
41.0,347.0,388.0,1222.0,756.0,1978.0,2461
49.0,430.0,479.0,1230.0,839.0,2069.0,2462
18.0,323.0,341.0,1199.0,732.0,1931.0,2463
75.0,372.0,447.0,1256.0,781.0,2037.0,2464
39.0,366.0,405.0,1220.0,775.0,1995.0,2465
38.0,319.0,357.0,1219.0,728.0,1947.0,2466
39.0,338.0,377.0,1220.0,747.0,1967.0,2467
6.0,341.0,347.0,1187.0,750.0,1937.0,2468
54.0,180.0,234.0,1235.0,589.0,1824.0,2469
59.0,335.0,394.0,1240.0,744.0,1984.0,2470
13.0,331.0,344.0,1194.0,740.0,1934.0,2471
71.0,367.0,438.0,1252.0,776.0,2028.0,2472
46.0,341.0,387.0,1227.0,750.0,1977.0,2473
31.0,168.0,199.0,1212.0,577.0,1789.0,2474
31.0,355.0,386.0,1212.0,764.0,1976.0,2475
46.0,336.0,382.0,1227.0,745.0,1972.0,2476
21.0,462.0,483.0,1202.0,871.0,2073.0,2477
33.0,296.0,329.0,1214.0,705.0,1919.0,2478
60.0,322.0,382.0,1241.0,731.0,1972.0,2479
47.0,306.0,353.0,1228.0,715.0,1943.0,2480
31.0,337.0,368.0,1212.0,746.0,1958.0,2481
37.0,274.0,311.0,1218.0,683.0,1901.0,2482
33.0,337.0,370.0,1214.0,746.0,1960.0,2483
46.0,244.0,290.0,1227.0,653.0,1880.0,2484
52.0,405.0,457.0,1233.0,814.0,2047.0,2485
13.0,276.0,289.0,1194.0,685.0,1879.0,2486
24.0,366.0,390.0,1205.0,775.0,1980.0,2487
42.0,371.0,413.0,1223.0,780.0,2003.0,2488
6.0,450.0,456.0,1187.0,859.0,2046.0,2489
52.0,253.0,305.0,1233.0,662.0,1895.0,2490
14.0,253.0,267.0,1195.0,662.0,1857.0,2491
28.0,297.0,325.0,1209.0,706.0,1915.0,2492
26.0,358.0,384.0,1207.0,767.0,1974.0,2493
21.0,256.0,277.0,1202.0,665.0,1867.0,2494
63.0,348.0,411.0,1244.0,757.0,2001.0,2495
23.0,406.0,429.0,1204.0,815.0,2019.0,2496
47.0,359.0,406.0,1228.0,768.0,1996.0,2497
15.0,257.0,272.0,1196.0,666.0,1862.0,2498
14.0,315.0,329.0,1195.0,724.0,1919.0,2499
26.0,374.0,400.0,1207.0,783.0,1990.0,2500
24.0,344.0,368.0,1205.0,753.0,1958.0,2501
59.0,342.0,401.0,1240.0,751.0,1991.0,2502
30.0,393.0,423.0,1211.0,802.0,2013.0,2503
42.0,463.0,505.0,1223.0,872.0,2095.0,2504
17.0,295.0,312.0,1198.0,704.0,1902.0,2505
31.0,380.0,411.0,1212.0,789.0,2001.0,2506
78.0,287.0,365.0,1259.0,696.0,1955.0,2507
21.0,329.0,350.0,1202.0,738.0,1940.0,2508
17.0,274.0,291.0,1198.0,683.0,1881.0,2509
43.0,250.0,293.0,1224.0,659.0,1883.0,2510
44.0,327.0,371.0,1225.0,736.0,1961.0,2511
47.0,305.0,352.0,1228.0,714.0,1942.0,2512
34.0,303.0,337.0,1215.0,712.0,1927.0,2513
44.0,300.0,344.0,1225.0,709.0,1934.0,2514
65.0,396.0,461.0,1246.0,805.0,2051.0,2515
36.0,390.0,426.0,1217.0,799.0,2016.0,2516
10.0,356.0,366.0,1191.0,765.0,1956.0,2517
33.0,237.0,270.0,1214.0,646.0,1860.0,2518
12.0,299.0,311.0,1193.0,708.0,1901.0,2519
29.0,335.0,364.0,1210.0,744.0,1954.0,2520
36.0,458.0,494.0,1217.0,867.0,2084.0,2521
7.0,400.0,407.0,1188.0,809.0,1997.0,2522
13.0,415.0,428.0,1194.0,824.0,2018.0,2523
32.0,332.0,364.0,1213.0,741.0,1954.0,2524
70.0,246.0,316.0,1251.0,655.0,1906.0,2525
38.0,343.0,381.0,1219.0,752.0,1971.0,2526
63.0,355.0,418.0,1244.0,764.0,2008.0,2527
45.0,340.0,385.0,1226.0,749.0,1975.0,2528
93.0,120.0,213.0,1274.0,529.0,1803.0,2529
8.0,470.0,478.0,1189.0,879.0,2068.0,2530
15.0,372.0,387.0,1196.0,781.0,1977.0,2531
59.0,352.0,411.0,1240.0,761.0,2001.0,2532
45.0,252.0,297.0,1226.0,661.0,1887.0,2533
68.0,259.0,327.0,1249.0,668.0,1917.0,2534
53.0,523.0,576.0,1234.0,932.0,2166.0,2535
51.0,156.0,207.0,1232.0,565.0,1797.0,2536
45.0,310.0,355.0,1226.0,719.0,1945.0,2537
20.0,354.0,374.0,1201.0,763.0,1964.0,2538
63.0,261.0,324.0,1244.0,670.0,1914.0,2539
27.0,150.0,177.0,1208.0,559.0,1767.0,2540
83.0,268.0,351.0,1264.0,677.0,1941.0,2541
12.0,334.0,346.0,1193.0,743.0,1936.0,2542
30.0,223.0,253.0,1211.0,632.0,1843.0,2543
47.0,367.0,414.0,1228.0,776.0,2004.0,2544
16.0,404.0,420.0,1197.0,813.0,2010.0,2545
25.0,312.0,337.0,1206.0,721.0,1927.0,2546
17.0,446.0,463.0,1198.0,855.0,2053.0,2547
32.0,410.0,442.0,1213.0,819.0,2032.0,2548
44.0,361.0,405.0,1225.0,770.0,1995.0,2549
25.0,390.0,415.0,1206.0,799.0,2005.0,2550
41.0,393.0,434.0,1222.0,802.0,2024.0,2551
30.0,365.0,395.0,1211.0,774.0,1985.0,2552
32.0,314.0,346.0,1213.0,723.0,1936.0,2553
44.0,323.0,367.0,1225.0,732.0,1957.0,2554
38.0,390.0,428.0,1219.0,799.0,2018.0,2555
12.0,270.0,282.0,1193.0,679.0,1872.0,2556
33.0,258.0,291.0,1214.0,667.0,1881.0,2557
17.0,412.0,429.0,1198.0,821.0,2019.0,2558
31.0,306.0,337.0,1212.0,715.0,1927.0,2559
45.0,218.0,263.0,1226.0,627.0,1853.0,2560
19.0,431.0,450.0,1200.0,840.0,2040.0,2561
27.0,342.0,369.0,1208.0,751.0,1959.0,2562
38.0,307.0,345.0,1219.0,716.0,1935.0,2563
40.0,403.0,443.0,1221.0,812.0,2033.0,2564
48.0,291.0,339.0,1229.0,700.0,1929.0,2565
41.0,407.0,448.0,1222.0,816.0,2038.0,2566
38.0,349.0,387.0,1219.0,758.0,1977.0,2567
59.0,413.0,472.0,1240.0,822.0,2062.0,2568
82.0,288.0,370.0,1263.0,697.0,1960.0,2569
25.0,411.0,436.0,1206.0,820.0,2026.0,2570
35.0,316.0,351.0,1216.0,725.0,1941.0,2571
67.0,260.0,327.0,1248.0,669.0,1917.0,2572
43.0,328.0,371.0,1224.0,737.0,1961.0,2573
43.0,329.0,372.0,1224.0,738.0,1962.0,2574
29.0,284.0,313.0,1210.0,693.0,1903.0,2575
61.0,357.0,418.0,1242.0,766.0,2008.0,2576
34.0,263.0,297.0,1215.0,672.0,1887.0,2577
43.0,408.0,451.0,1224.0,817.0,2041.0,2578
41.0,286.0,327.0,1222.0,695.0,1917.0,2579
23.0,402.0,425.0,1204.0,811.0,2015.0,2580
86.0,115.0,201.0,1267.0,524.0,1791.0,2581
16.0,266.0,282.0,1197.0,675.0,1872.0,2582
29.0,274.0,303.0,1210.0,683.0,1893.0,2583
78.0,242.0,320.0,1259.0,651.0,1910.0,2584
40.0,337.0,377.0,1221.0,746.0,1967.0,2585
47.0,330.0,377.0,1228.0,739.0,1967.0,2586
14.0,351.0,365.0,1195.0,760.0,1955.0,2587
36.0,324.0,360.0,1217.0,733.0,1950.0,2588
9.0,299.0,308.0,1190.0,708.0,1898.0,2589
46.0,331.0,377.0,1227.0,740.0,1967.0,2590
25.0,336.0,361.0,1206.0,745.0,1951.0,2591
44.0,268.0,312.0,1225.0,677.0,1902.0,2592
14.0,363.0,377.0,1195.0,772.0,1967.0,2593
17.0,464.0,481.0,1198.0,873.0,2071.0,2594
17.0,395.0,412.0,1198.0,804.0,2002.0,2595
67.0,177.0,244.0,1248.0,586.0,1834.0,2596
33.0,323.0,356.0,1214.0,732.0,1946.0,2597
53.0,220.0,273.0,1234.0,629.0,1863.0,2598
50.0,399.0,449.0,1231.0,808.0,2039.0,2599
36.0,288.0,324.0,1217.0,697.0,1914.0,2600
44.0,326.0,370.0,1225.0,735.0,1960.0,2601
31.0,351.0,382.0,1212.0,760.0,1972.0,2602
35.0,412.0,447.0,1216.0,821.0,2037.0,2603
29.0,224.0,253.0,1210.0,633.0,1843.0,2604
21.0,333.0,354.0,1202.0,742.0,1944.0,2605
19.0,410.0,429.0,1200.0,819.0,2019.0,2606
39.0,247.0,286.0,1220.0,656.0,1876.0,2607
22.0,412.0,434.0,1203.0,821.0,2024.0,2608
16.0,388.0,404.0,1197.0,797.0,1994.0,2609
56.0,214.0,270.0,1237.0,623.0,1860.0,2610
29.0,376.0,405.0,1210.0,785.0,1995.0,2611
31.0,283.0,314.0,1212.0,692.0,1904.0,2612
14.0,335.0,349.0,1195.0,744.0,1939.0,2613
65.0,229.0,294.0,1246.0,638.0,1884.0,2614
48.0,283.0,331.0,1229.0,692.0,1921.0,2615
31.0,243.0,274.0,1212.0,652.0,1864.0,2616
19.0,372.0,391.0,1200.0,781.0,1981.0,2617
18.0,358.0,376.0,1199.0,767.0,1966.0,2618
15.0,257.0,272.0,1196.0,666.0,1862.0,2619
31.0,242.0,273.0,1212.0,651.0,1863.0,2620
39.0,306.0,345.0,1220.0,715.0,1935.0,2621
24.0,302.0,326.0,1205.0,711.0,1916.0,2622
39.0,331.0,370.0,1220.0,740.0,1960.0,2623
23.0,339.0,362.0,1204.0,748.0,1952.0,2624
76.0,263.0,339.0,1257.0,672.0,1929.0,2625
33.0,296.0,329.0,1214.0,705.0,1919.0,2626
36.0,278.0,314.0,1217.0,687.0,1904.0,2627
42.0,334.0,376.0,1223.0,743.0,1966.0,2628
51.0,276.0,327.0,1232.0,685.0,1917.0,2629
58.0,301.0,359.0,1239.0,710.0,1949.0,2630
50.0,295.0,345.0,1231.0,704.0,1935.0,2631
32.0,188.0,220.0,1213.0,597.0,1810.0,2632
7.0,396.0,403.0,1188.0,805.0,1993.0,2633
37.0,365.0,402.0,1218.0,774.0,1992.0,2634
51.0,300.0,351.0,1232.0,709.0,1941.0,2635
51.0,385.0,436.0,1232.0,794.0,2026.0,2636
44.0,316.0,360.0,1225.0,725.0,1950.0,2637
11.0,372.0,383.0,1192.0,781.0,1973.0,2638
27.0,343.0,370.0,1208.0,752.0,1960.0,2639
43.0,369.0,412.0,1224.0,778.0,2002.0,2640
22.0,456.0,478.0,1203.0,865.0,2068.0,2641
42.0,281.0,323.0,1223.0,690.0,1913.0,2642
50.0,432.0,482.0,1231.0,841.0,2072.0,2643
43.0,372.0,415.0,1224.0,781.0,2005.0,2644
20.0,388.0,408.0,1201.0,797.0,1998.0,2645
26.0,358.0,384.0,1207.0,767.0,1974.0,2646
16.0,372.0,388.0,1197.0,781.0,1978.0,2647
53.0,361.0,414.0,1234.0,770.0,2004.0,2648
48.0,336.0,384.0,1229.0,745.0,1974.0,2649
22.0,458.0,480.0,1203.0,867.0,2070.0,2650
96.0,181.0,277.0,1277.0,590.0,1867.0,2651
25.0,404.0,429.0,1206.0,813.0,2019.0,2652
5.0,349.0,354.0,1186.0,758.0,1944.0,2653
27.0,436.0,463.0,1208.0,845.0,2053.0,2654
17.0,360.0,377.0,1198.0,769.0,1967.0,2655
30.0,437.0,467.0,1211.0,846.0,2057.0,2656
28.0,359.0,387.0,1209.0,768.0,1977.0,2657
22.0,309.0,331.0,1203.0,718.0,1921.0,2658
35.0,338.0,373.0,1216.0,747.0,1963.0,2659
35.0,249.0,284.0,1216.0,658.0,1874.0,2660
20.0,318.0,338.0,1201.0,727.0,1928.0,2661
72.0,263.0,335.0,1253.0,672.0,1925.0,2662
25.0,312.0,337.0,1206.0,721.0,1927.0,2663
43.0,403.0,446.0,1224.0,812.0,2036.0,2664
19.0,492.0,511.0,1200.0,901.0,2101.0,2665
19.0,216.0,235.0,1200.0,625.0,1825.0,2666
11.0,307.0,318.0,1192.0,716.0,1908.0,2667
96.0,201.0,297.0,1277.0,610.0,1887.0,2668
50.0,325.0,375.0,1231.0,734.0,1965.0,2669
34.0,229.0,263.0,1215.0,638.0,1853.0,2670
19.0,358.0,377.0,1200.0,767.0,1967.0,2671
18.0,353.0,371.0,1199.0,762.0,1961.0,2672
32.0,340.0,372.0,1213.0,749.0,1962.0,2673
5.0,361.0,366.0,1186.0,770.0,1956.0,2674
7.0,255.0,262.0,1188.0,664.0,1852.0,2675
33.0,310.0,343.0,1214.0,719.0,1933.0,2676
36.0,321.0,357.0,1217.0,730.0,1947.0,2677
62.0,361.0,423.0,1243.0,770.0,2013.0,2678
24.0,314.0,338.0,1205.0,723.0,1928.0,2679
45.0,319.0,364.0,1226.0,728.0,1954.0,2680
62.0,364.0,426.0,1243.0,773.0,2016.0,2681
47.0,344.0,391.0,1228.0,753.0,1981.0,2682
19.0,335.0,354.0,1200.0,744.0,1944.0,2683
19.0,371.0,390.0,1200.0,780.0,1980.0,2684
29.0,333.0,362.0,1210.0,742.0,1952.0,2685
35.0,475.0,510.0,1216.0,884.0,2100.0,2686
54.0,199.0,253.0,1235.0,608.0,1843.0,2687
66.0,370.0,436.0,1247.0,779.0,2026.0,2688
9.0,358.0,367.0,1190.0,767.0,1957.0,2689
22.0,300.0,322.0,1203.0,709.0,1912.0,2690
33.0,279.0,312.0,1214.0,688.0,1902.0,2691
37.0,326.0,363.0,1218.0,735.0,1953.0,2692
21.0,303.0,324.0,1202.0,712.0,1914.0,2693
27.0,294.0,321.0,1208.0,703.0,1911.0,2694
47.0,261.0,308.0,1228.0,670.0,1898.0,2695
38.0,300.0,338.0,1219.0,709.0,1928.0,2696
65.0,292.0,357.0,1246.0,701.0,1947.0,2697
36.0,392.0,428.0,1217.0,801.0,2018.0,2698
29.0,417.0,446.0,1210.0,826.0,2036.0,2699
39.0,210.0,249.0,1220.0,619.0,1839.0,2700
32.0,254.0,286.0,1213.0,663.0,1876.0,2701
58.0,355.0,413.0,1239.0,764.0,2003.0,2702
38.0,212.0,250.0,1219.0,621.0,1840.0,2703
25.0,373.0,398.0,1206.0,782.0,1988.0,2704
21.0,402.0,423.0,1202.0,811.0,2013.0,2705
59.0,309.0,368.0,1240.0,718.0,1958.0,2706
15.0,419.0,434.0,1196.0,828.0,2024.0,2707
45.0,347.0,392.0,1226.0,756.0,1982.0,2708
28.0,479.0,507.0,1209.0,888.0,2097.0,2709
29.0,399.0,428.0,1210.0,808.0,2018.0,2710
40.0,293.0,333.0,1221.0,702.0,1923.0,2711
76.0,339.0,415.0,1257.0,748.0,2005.0,2712
18.0,279.0,297.0,1199.0,688.0,1887.0,2713
19.0,365.0,384.0,1200.0,774.0,1974.0,2714
52.0,331.0,383.0,1233.0,740.0,1973.0,2715
35.0,302.0,337.0,1216.0,711.0,1927.0,2716
23.0,349.0,372.0,1204.0,758.0,1962.0,2717
68.0,245.0,313.0,1249.0,654.0,1903.0,2718
21.0,197.0,218.0,1202.0,606.0,1808.0,2719
12.0,348.0,360.0,1193.0,757.0,1950.0,2720
19.0,285.0,304.0,1200.0,694.0,1894.0,2721
20.0,393.0,413.0,1201.0,802.0,2003.0,2722
87.0,214.0,301.0,1268.0,623.0,1891.0,2723
36.0,302.0,338.0,1217.0,711.0,1928.0,2724
38.0,292.0,330.0,1219.0,701.0,1920.0,2725
31.0,321.0,352.0,1212.0,730.0,1942.0,2726
44.0,180.0,224.0,1225.0,589.0,1814.0,2727
